"No.","Time","Source","Destination","Protocol","Length","Info"
"610","1.924163","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"611","1.924213","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"612","1.924226","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"613","1.924235","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"614","1.924497","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"615","1.930024","144.196.161.48","192.168.31.102","UDP","1252","5004  >  56532 Len=1210"
"616","1.930024","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"617","1.930024","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"618","1.930976","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"619","1.940450","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"620","1.944549","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"621","1.950900","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"622","1.968008","192.168.31.102","144.196.161.48","UDP","107","56532  >  5004 Len=65"
"623","1.968134","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"624","1.968182","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"625","1.971008","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"626","1.977289","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"627","1.990246","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   Payload-specific Feedback   Unknown  [Malformed Packet]"
"628","1.990950","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"629","1.991521","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"630","1.997718","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"631","1.997718","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"632","2.010772","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"633","2.024574","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"634","2.024633","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"635","2.024697","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"636","2.024735","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"637","2.024826","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"638","2.024826","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"639","2.024826","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"640","2.024826","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"641","2.030894","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"642","2.033050","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"643","2.033050","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"644","2.036672","170.72.250.72","192.168.31.102","TCP","162","[TCP Retransmission] 443  >  50681 [PSH, ACK] Seq=1 Ack=68 Win=330 Len=108"
"645","2.036709","192.168.31.102","170.72.250.72","TCP","66","50681  >  443 [ACK] Seq=68 Ack=109 Win=509 Len=0 SLE=38 SRE=109"
"646","2.036851","192.168.31.102","170.72.250.72","TLSv1.2","95","Application Data"
"647","2.037177","192.168.31.102","170.72.250.72","TLSv1.2","92","Application Data"
"648","2.050433","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"649","2.050506","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"650","2.051043","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"651","2.060284","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"652","2.060284","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"653","2.060284","144.196.161.48","192.168.31.102","UDP","90","5004  >  56532 Len=48"
"654","2.070509","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"655","2.070592","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"656","2.070625","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"657","2.071007","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"658","2.083125","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"659","2.090945","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"660","2.100232","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"661","2.100232","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"662","2.100680","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"663","2.110984","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"664","2.130364","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"665","2.130430","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"666","2.130471","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"667","2.131001","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"668","2.141551","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"669","2.141551","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"670","2.141551","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"671","2.141551","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"672","2.141551","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"673","2.141551","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"674","2.141963","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"675","2.150695","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"676","2.160318","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"677","2.163547","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"678","2.163838","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"679","2.163898","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"680","2.163932","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"681","2.170117","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"682","2.170989","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"683","2.191021","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"684","2.210347","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"685","2.210425","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"686","2.210458","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"687","2.210486","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"688","2.211026","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"689","2.217469","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"690","2.217469","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"691","2.217469","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"692","2.217469","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"693","2.217469","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"694","2.217469","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"695","2.217469","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"696","2.226677","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"697","2.230841","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"698","2.237036","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"699","2.237036","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"700","2.237036","144.196.161.48","192.168.31.102","UDP","122","5004  >  56532 Len=80"
"701","2.237036","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"702","2.237036","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"703","2.237340","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"704","2.237388","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"705","2.251049","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"706","2.253694","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"707","2.263620","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"708","2.263689","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"709","2.263719","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"710","2.265716","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"711","2.265716","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"712","2.265716","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"713","2.270255","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"714","2.270921","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"715","2.289743","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"716","2.291032","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"717","2.306194","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"718","2.306194","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"719","2.306194","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"720","2.306194","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"721","2.306194","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"722","2.306571","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"723","2.306633","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"724","2.306663","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"725","2.310867","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"726","2.319927","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"727","2.320006","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"728","2.320040","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"729","2.331199","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"730","2.344858","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"731","2.344858","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"732","2.344858","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"733","2.344858","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"734","2.351030","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"735","2.366882","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"736","2.366988","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"737","2.367036","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"738","2.371017","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"739","2.391156","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"740","2.391370","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"741","2.403398","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"742","2.403472","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"743","2.403503","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"744","2.411014","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"745","2.428573","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"746","2.430910","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"747","2.443902","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"748","2.444588","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"749","2.450963","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"750","2.451020","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"751","2.451053","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"752","2.451075","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"753","2.456015","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"754","2.456015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"755","2.456015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"756","2.456015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"757","2.456015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"758","2.456015","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"759","2.456015","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"760","2.456015","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"761","2.456429","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"762","2.456429","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"763","2.456429","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"764","2.456429","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"765","2.456429","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"766","2.456429","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"767","2.465111","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"768","2.470937","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"769","2.474485","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"770","2.480508","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"771","2.490265","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"772","2.490962","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"773","2.497226","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"774","2.507584","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"775","2.507662","192.168.31.102","144.196.161.48","RTCP","98","Receiver Report   "
"776","2.510864","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"777","2.528978","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"778","2.530884","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"779","2.544686","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"780","2.544750","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"781","2.544763","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"782","2.544773","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"783","2.544782","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"784","2.550250","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"785","2.550317","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"786","2.550942","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"787","2.569222","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"788","2.570958","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"789","2.584478","192.168.31.102","170.72.250.72","TCP","133","[TCP Retransmission] 50681  >  443 [PSH, ACK] Seq=68 Ack=109 Win=509 Len=79"
"790","2.591014","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"791","2.600550","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"792","2.611036","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"793","2.615535","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"794","2.615580","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"795","2.615592","144.196.161.48","192.168.31.102","UDP","472","5004  >  56532 Len=430"
"796","2.630347","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"797","2.630438","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"798","2.630483","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"799","2.630998","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"800","2.636133","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"801","2.636216","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"802","2.636216","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"803","2.636216","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"804","2.636216","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"805","2.636216","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"806","2.636216","144.196.161.48","192.168.31.102","RTCP","114","Receiver Report   "
"807","2.651112","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"808","2.668064","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"809","2.670802","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"810","2.674042","144.196.161.48","192.168.31.102","UDP","1170","5004  >  56532 Len=1128"
"811","2.674042","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"812","2.674042","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"813","2.674042","144.196.161.48","192.168.31.102","UDP","121","5004  >  56532 Len=79"
"814","2.674042","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"815","2.674042","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"816","2.674042","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"817","2.690405","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"818","2.691041","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"819","2.691095","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"820","2.709045","192.168.31.102","144.196.161.48","RTCP","118","Sender Report   "
"821","2.710838","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"822","2.717552","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"823","2.730890","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"824","2.740117","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"825","2.740191","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"826","2.750998","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"827","2.771097","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"828","2.787595","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"829","2.787661","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"830","2.787692","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"831","2.791019","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"832","2.803287","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"833","2.809156","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"834","2.810747","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"835","2.818960","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"836","2.819034","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"837","2.819068","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"838","2.819091","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"839","2.819105","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"840","2.819121","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"841","2.819135","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"842","2.819148","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"843","2.819173","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"844","2.819189","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"845","2.819216","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"846","2.819485","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"847","2.830259","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   Port Mapping   "
"848","2.830327","144.196.161.48","192.168.31.102","UDP","98","5004  >  56532 Len=56"
"849","2.830332","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"850","2.830367","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"851","2.830974","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"852","2.835627","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"853","2.840268","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"854","2.847715","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"855","2.851130","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"856","2.865360","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"857","2.865733","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"858","2.865815","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"859","2.870906","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"860","2.880344","192.168.31.102","144.196.161.48","RTCP","134","Receiver Report   "
"861","2.880407","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"862","2.884183","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"863","2.887783","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"864","2.887783","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"865","2.887783","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"866","2.887783","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"867","2.887783","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"868","2.890905","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"869","2.897770","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"870","2.899631","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"871","2.899631","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"872","2.905046","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"873","2.910935","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"874","2.920082","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"875","2.920082","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"876","2.925402","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"877","2.925740","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"878","2.925819","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"879","2.925866","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"880","2.931036","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"881","2.935118","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"882","2.937989","144.196.161.48","192.168.31.102","UDP","98","5004  >  56532 Len=56"
"883","2.938279","192.168.31.102","144.196.161.48","RTCP","138","Receiver Report   "
"884","2.950884","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"885","2.951380","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"886","2.953602","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"887","2.966151","192.168.31.102","144.196.161.48","RTCP","118","Sender Report   Negative Acknowledgement (H.261)   "
"888","2.966227","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"889","2.969533","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"890","2.969533","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"891","2.970980","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"892","2.981983","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"893","2.981983","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"894","2.985860","13.107.253.48","192.168.31.102","TCP","66","[TCP Retransmission] 443  >  58531 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1282 SACK_PERM WS=512"
"895","2.990929","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"896","2.995852","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"897","2.997604","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"898","3.007455","192.168.31.102","144.196.161.48","RTCP","138","Receiver Report   "
"899","3.007694","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"900","3.010990","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"901","3.013238","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"902","3.023008","192.168.31.102","144.196.161.48","UDP","337","56532  >  5004 Len=295"
"903","3.023075","192.168.31.102","144.196.161.48","RTCP","70","Receiver Report   "
"904","3.030051","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"905","3.030864","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"906","3.050978","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"907","3.053954","144.196.161.48","192.168.31.102","UDP","1250","5004  >  56532 Len=1208"
"908","3.053954","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"909","3.059248","144.196.161.48","192.168.31.102","UDP","98","5004  >  56532 Len=56"
"910","3.068302","192.168.31.102","144.196.161.48","RTCP","138","Receiver Report   "
"911","3.071104","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"912","3.077185","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"913","3.077185","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"914","3.077185","144.196.161.48","192.168.31.102","UDP","139","5004  >  56532 Len=97"
"915","3.091073","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"916","3.099177","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"917","3.099261","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"918","3.101536","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"919","3.101536","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"920","3.101536","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"921","3.101536","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"922","3.104716","192.168.31.102","144.196.161.48","UDP","90","56532  >  5004 Len=48"
"923","3.111017","192.168.31.102","144.196.161.48","UDP","129","56532  >  5004 Len=87"
"924","3.117919","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
"925","3.117919","144.196.161.48","192.168.31.102","UDP","85","5004  >  56532 Len=43"
